508
0,7,6,8,7,8,6,5,8,7,9,9,7,6,7,6,5,8,10,6,5,10,7,10,6,13,7,5,8,7,10,6,6,7,5,9,7,7,6,6,5,9,10,7,6,6,14,10,6,9,6,10,9,7,9,10,6,5,8,6,6,6,12,9,6,9,12,6,13,6,8,7,6,11,10,6,5,6,7,6,9,12,10,7,5,5,7,12,7,6,9,11,6,6,6,8,9,9,5,8,8,6,6,7,17,10,13,8,5,6,7,8,9,8,9,6,7,6,7,8,7,8,8,8,5,5,6,7,12,13,6,6,5,6,6,7,7,8,7,16,6,7,7,5,10,8,8,6,10,8,10,9,9,7,6,5,12,6,5,7,9,8,6,6,6,9,6,6,6,7,6,7,20,5,7,8,7,9,9,6,7,8,6,5,6,6,9,6,6,12,8,7,7,8,7,6,9,5,6,6,7,6,6,5,11,6,6,7,6,7,5,8,8,9,11,6,8,7,10,17,6,9,8,6,9,9,7,5,7,13,11,6,6,9,6,7,6,7,7,5,9,20,9,9,6,10,7,9,19,7,10,14,9,6,8,6,10,10,6,9,6,12,6,8,6,7,6,9,9,9,9,6,9,12,6,10,14,8,5,9,8,6,9,9,6,5,9,10,5,6,6,6,8,5,9,8,5,12,10,13,6,9,12,6,14,7,6,11,6,8,8,12,5,9,14,7,5,6,6,11,10,10,5,6,6,7,6,13,10,10,11,8,8,5,5,8,12,6,12,6,8,8,14,7,12,9,10,7,8,6,7,6,12,5,5,9,9,8,9,7,11,6,6,5,9,7,6,8,6,7,6,11,6,6,6,6,14,7,6,10,6,6,6,8,8,9,8,11,8,5,9,5,9,7,6,7,5,11,6,6,6,7,8,6,9,6,5,6,6,11,10,7,8,8,5,9,5,6,5,9,6,10,17,9,5,6,10,6,5,6,6,6,6,9,8,6,5,10,8,7,9,7,8,6,8,8,8,8,8,9,17,9,6,14,9,6,6,7,11,10,9,5,8,9,9,8,8,5,7,8,7,6,5,14,9,7,9,6,6,5,8,7,8,6,9,9,6,8,9,8,6,8,10,10,11,6,14,11,7,6,10,8,5,6,5,5,7,11
7,0,6,12,9,6,6,9,6,10,6,6,6,6,6,7,9,6,7,9,6,11,8,6,7,6,7,6,13,6,6,13,5,15,6,5,9,12,7,6,5,6,8,8,10,6,6,12,10,5,8,8,5,6,6,8,9,7,9,6,9,5,6,5,8,11,7,5,10,9,8,9,7,5,9,6,5,9,7,8,11,8,12,6,6,6,9,12,8,8,6,10,6,6,10,9,6,5,5,12,10,6,8,6,13,9,7,5,7,7,6,6,6,9,9,5,7,17,13,5,5,8,6,6,6,6,6,5,6,10,9,9,9,6,6,12,5,9,5,9,10,9,7,9,20,6,8,7,8,11,10,12,12,6,5,16,10,8,4,7,9,8,11,6,6,11,7,9,9,8,7,6,8,6,7,13,6,10,8,9,6,8,9,6,12,8,6,6,6,6,7,8,9,6,6,15,6,14,6,14,6,13,17,5,7,6,8,8,8,9,7,6,7,5,6,5,9,10,8,6,7,5,8,10,6,7,6,11,11,7,5,6,5,7,10,6,7,6,5,9,7,10,7,10,9,9,10,6,9,5,10,8,6,5,7,6,9,10,10,7,5,15,7,8,9,7,9,8,6,6,10,5,11,7,6,11,5,5,6,12,8,9,6,5,15,14,5,9,9,9,5,7,20,6,6,10,10,7,11,6,9,9,9,5,8,7,9,6,7,7,5,6,9,7,6,9,8,9,13,9,6,11,6,8,6,6,7,11,7,5,6,8,7,9,6,9,7,8,7,10,7,6,5,8,8,11,9,5,13,6,7,15,10,9,6,7,6,12,9,8,5,6,6,12,6,9,10,9,8,9,5,11,6,6,13,6,5,5,9,9,6,6,6,13,10,10,8,14,5,8,7,6,10,7,8,6,6,6,8,9,8,9,6,5,6,6,14,15,5,6,5,6,6,7,9,8,10,5,9,8,9,11,8,8,6,10,12,15,7,7,16,7,5,5,5,6,6,11,6,9,6,8,9,9,6,6,6,7,7,6,13,9,10,5,5,6,5,7,6,5,9,7,6,10,6,10,5,4,9,6,6,5,5,5,13,5,12,7,9,6,13,6,10,8,5,10,7,9,6,10,8,6,6,11,6,6,28,7,6,8,12,10,7,5,6,6,6,9
6,6,0,6,10,6,11,12,6,12,11,7,8,9,5,8,5,8,8,7,8,6,7,9,11,7,12,6,12,7,9,11,7,6,11,6,5,7,5,8,6,5,10,15,7,8,6,5,6,10,6,7,8,7,9,6,8,5,7,7,8,8,6,17,8,9,6,7,10,12,5,13,12,9,11,7,7,8,5,7,9,6,5,13,6,6,7,6,8,8,8,7,5,5,6,9,6,6,6,5,9,6,5,6,12,9,5,6,5,5,7,8,9,7,8,7,6,5,11,7,5,6,7,6,7,14,12,8,11,10,6,5,5,7,7,7,9,6,5,6,10,6,10,9,9,7,5,9,12,6,6,8,8,6,9,7,14,5,14,6,12,5,13,7,8,7,7,7,11,6,7,6,6,8,10,5,6,9,9,5,7,5,13,12,9,8,6,9,19,11,15,15,7,10,14,8,14,5,10,6,8,5,5,6,6,8,10,15,9,10,7,9,13,11,7,6,12,9,8,8,5,8,11,6,7,7,5,12,7,7,7,8,7,7,6,12,7,7,9,9,7,9,9,12,7,14,16,5,10,6,6,8,6,8,5,7,9,14,6,9,8,9,6,5,6,6,5,11,14,6,6,6,7,9,9,9,13,6,11,8,14,7,13,8,6,9,6,14,19,12,6,13,7,6,7,13,10,9,8,16,11,20,9,8,6,9,9,9,5,6,6,11,12,12,10,7,9,12,8,9,10,7,9,12,10,6,5,6,6,9,7,11,13,9,6,7,6,12,7,7,20,8,13,7,9,7,9,6,17,7,8,11,12,6,6,12,10,5,7,9,6,7,5,7,6,11,6,12,7,6,8,8,6,7,5,9,13,17,5,11,5,7,8,17,5,8,5,9,6,5,9,6,12,12,10,5,5,11,6,9,7,5,7,6,12,10,5,5,6,7,12,5,6,5,6,9,8,8,8,15,6,6,9,7,6,8,7,6,6,9,9,10,6,5,8,6,16,7,5,5,8,6,5,13,5,15,6,7,13,6,12,9,8,13,6,6,7,6,12,6,12,9,6,9,7,8,6,14,6,5,6,10,10,13,8,8,8,6,8,8,17,7,7,12,6,6,8,15,6,9,6,7,5,6,6,10,6,13,8,8,9,12,7,6,6,7,8,6
8,12,6,0,6,6,10,7,9,6,8,9,6,20,11,7,7,14,10,6,9,6,6,10,18,6,11,6,12,8,6,7,8,7,13,6,6,8,6,10,7,10,6,9,6,9,6,20,7,6,15,6,6,9,10,8,6,10,9,6,7,6,5,6,11,6,6,9,17,24,6,9,7,5,8,6,13,6,9,8,7,12,51,6,6,7,10,6,5,20,5,8,8,8,7,9,6,7,9,8,7,6,9,12,12,5,9,10,10,7,10,5,8,6,9,9,9,6,10,6,11,6,10,7,14,8,6,9,6,17,6,6,6,5,9,8,7,13,11,14,9,16,8,7,5,8,5,10,6,6,8,6,5,6,9,5,11,10,32,9,10,12,9,5,15,8,5,6,6,6,6,6,5,6,7,12,6,13,10,10,9,12,9,7,12,5,11,6,10,10,6,9,8,6,12,5,9,13,7,7,6,5,6,9,13,6,6,6,7,6,6,10,9,6,10,11,10,6,12,8,7,6,5,12,8,8,8,7,9,9,5,6,9,8,8,9,12,7,7,9,8,6,7,6,9,8,6,8,7,8,9,6,5,6,7,6,5,10,7,8,7,5,10,12,6,8,10,8,9,7,13,6,6,6,6,5,15,11,6,5,5,12,11,6,7,13,9,8,8,24,12,8,6,9,7,9,6,6,6,16,10,5,15,6,6,7,6,6,7,8,10,6,7,8,12,6,5,5,7,9,12,22,11,15,5,5,8,6,8,5,10,8,9,6,7,54,6,9,6,7,8,5,15,7,6,8,5,12,13,13,8,6,6,7,6,5,12,8,9,5,9,15,15,6,8,9,5,10,6,18,8,7,6,8,7,6,15,7,13,8,9,5,5,13,7,6,12,8,10,7,7,7,7,7,8,5,6,7,7,10,5,6,6,6,9,7,9,7,6,10,10,10,12,8,6,6,8,6,11,9,6,6,6,6,15,6,9,8,6,10,10,7,12,6,6,6,9,5,6,7,6,12,7,9,12,8,6,6,5,7,12,7,11,15,6,6,9,9,7,15,10,10,5,6,5,18,12,36,6,8,9,8,6,15,5,7,5,6,6,5,13,13,9,5,9,7,8,5,12,7,12,8,6,6,6,6,8,5,6,15,11,18,6,7,9,8,7,9
7,9,10,6,0,12,6,10,16,12,7,13,8,10,6,6,6,6,10,8,6,7,9,6,9,10,6,6,10,9,6,7,7,9,6,7,5,10,5,6,7,6,5,6,5,6,12,8,9,12,12,6,9,6,9,11,7,10,8,6,7,7,17,12,5,7,9,9,6,6,7,10,13,6,5,6,5,6,8,8,7,7,6,9,10,9,8,8,9,6,10,9,7,6,5,8,10,12,6,6,6,7,6,11,9,10,7,6,12,6,6,8,7,6,7,9,7,7,9,8,7,6,13,6,9,5,6,6,11,6,6,5,9,7,9,10,15,7,7,6,6,6,10,10,10,6,11,6,9,9,9,7,11,8,6,11,8,6,5,8,10,7,10,12,6,10,6,8,5,9,6,7,6,9,9,10,5,6,8,6,5,6,10,9,9,13,6,7,7,12,6,6,9,24,7,8,14,9,10,8,9,7,7,6,16,7,6,6,7,67,7,8,11,6,9,8,10,9,9,9,6,6,6,10,8,8,5,8,11,6,20,6,9,9,6,6,7,6,15,7,8,5,6,6,5,25,9,9,11,7,6,9,6,6,9,6,8,13,5,13,7,12,10,7,6,5,6,6,14,10,6,7,8,10,10,8,9,6,6,11,6,7,5,5,9,5,5,25,7,6,11,7,7,13,7,6,6,10,8,7,9,7,14,7,8,7,6,11,6,9,6,11,10,5,9,9,6,9,5,7,5,7,10,21,6,8,9,6,11,11,9,6,6,6,16,6,5,11,5,9,8,9,9,6,6,10,8,7,8,10,6,5,10,9,10,5,6,6,12,12,5,7,14,6,9,8,6,10,12,9,8,13,11,10,6,10,9,12,7,5,11,7,8,10,6,6,6,5,5,6,10,16,12,6,12,5,7,15,6,8,8,5,6,10,6,6,9,7,11,6,5,8,5,9,5,9,11,9,8,6,5,7,6,5,7,7,10,6,10,6,14,6,11,10,9,5,7,6,8,5,6,6,8,10,9,8,6,5,11,10,9,10,10,9,11,5,9,7,6,6,10,6,8,6,9,10,5,9,7,5,6,6,9,9,6,5,11,7,9,8,8,10,7,9,8,6,6,9,7,6,7,7,6,7,6,6,6,5,9,6,5,10,7,11,13,7,9,8
8,6,6,6,12,0,11,6,6,7,9,10,12,8,6,12,6,8,7,10,9,9,9,12,10,5,9,22,6,7,6,5,6,10,8,5,6,9,14,5,6,10,9,5,9,7,8,6,5,15,9,6,6,9,7,13,8,14,5,10,5,7,5,11,8,6,6,6,13,6,7,9,8,6,10,6,5,6,7,13,6,8,6,12,38,9,5,10,9,8,5,6,6,6,8,6,10,6,9,6,6,5,6,9,9,15,7,8,6,6,6,5,13,6,5,10,6,6,10,5,7,10,14,6,6,9,6,11,6,5,8,9,7,20,6,9,6,6,7,5,6,6,17,6,15,9,10,7,7,7,6,17,10,7,7,10,10,7,6,9,6,6,5,10,8,6,6,10,10,9,9,7,8,33,6,6,11,6,12,9,9,6,6,10,6,8,5,9,9,5,7,5,13,11,9,8,9,9,8,6,14,6,6,9,14,9,5,5,8,12,7,6,6,5,13,9,7,6,13,6,6,6,6,8,6,17,5,8,11,6,6,9,9,17,13,8,6,7,6,6,17,6,9,6,11,9,7,6,10,9,6,8,5,6,6,6,5,7,8,5,5,10,14,6,12,11,9,6,9,7,6,13,6,5,9,9,6,12,9,10,8,6,6,6,10,9,7,9,8,6,5,6,8,9,6,11,10,5,9,11,6,13,5,7,14,5,9,12,6,5,8,6,6,7,9,13,11,6,5,6,9,11,8,6,7,8,5,8,13,7,13,10,9,7,9,6,6,7,10,6,6,9,6,7,6,6,5,9,9,14,10,9,7,10,38,7,9,15,6,6,9,6,10,9,5,10,6,7,8,6,6,8,5,8,5,9,6,6,6,10,9,6,6,9,6,5,6,8,8,10,9,6,12,10,7,5,6,9,8,6,6,7,8,6,8,8,9,8,6,13,5,6,13,7,8,9,9,6,6,5,7,9,7,8,6,7,6,13,12,7,9,5,5,4,9,12,9,10,5,6,6,6,6,9,7,6,6,6,6,7,9,6,8,6,13,12,10,9,6,5,6,5,8,11,8,7,13,6,13,5,8,9,9,6,6,11,10,7,7,5,9,14,21,7,12,6,8,6,8,6,8,5,10,9,6,10,7,6,14,8,6,7,7,5,9,6,9,8
6,6,11,10,6,11,0,20,8,13,9,6,5,7,8,7,14,9,7,8,6,6,9,9,7,12,6,8,6,9,11,6,9,9,6,10,9,6,6,10,7,19,9,6,6,8,10,6,11,6,6,12,11,8,7,9,8,6,5,8,7,7,6,11,6,6,7,11,6,5,15,17,8,8,8,6,7,9,6,6,6,5,10,10,7,8,5,8,11,7,9,8,13,6,8,9,6,7,6,9,5,6,8,10,7,8,10,9,7,14,8,6,6,10,10,12,7,7,6,8,6,6,16,5,23,6,6,6,9,6,11,12,12,6,9,6,7,7,6,12,5,11,7,20,8,6,6,8,5,7,6,6,9,5,6,11,8,5,5,6,9,15,7,6,5,10,6,8,6,6,6,12,6,7,9,5,6,9,6,11,8,15,9,9,5,9,9,6,5,9,16,6,6,9,10,7,7,6,6,5,7,6,7,6,6,11,10,6,9,8,8,6,5,11,7,6,6,13,9,6,14,16,6,6,6,13,6,6,12,7,5,9,8,17,7,10,6,6,9,13,6,9,11,9,9,8,13,8,8,11,6,6,8,9,10,6,24,7,8,8,9,8,6,15,6,11,11,12,7,6,10,6,19,7,16,6,5,5,7,9,6,6,6,16,6,6,10,8,6,8,10,10,9,22,6,8,6,7,6,8,9,7,10,10,12,9,6,5,14,18,9,7,20,6,8,6,5,8,7,13,8,8,10,8,5,8,7,9,9,8,11,6,7,6,8,10,7,12,6,6,6,6,5,6,7,6,24,11,6,6,6,12,9,6,7,6,8,6,9,6,7,16,6,6,9,10,7,6,6,11,6,7,8,7,7,16,5,11,6,5,8,7,9,6,5,7,15,12,10,6,5,5,9,6,8,12,10,6,6,10,6,7,13,13,10,6,6,11,6,7,6,6,20,6,5,6,14,5,5,6,5,6,5,6,16,9,6,7,7,8,25,6,10,16,10,7,10,7,6,10,8,7,14,9,13,9,10,6,5,6,8,9,6,5,6,23,12,5,6,6,9,7,6,7,5,6,13,5,7,10,6,9,5,5,13,5,9,9,9,6,6,6,13,5,11,5,6,7,7,5,5,7,9,6,6,8,12,8,7,6,5,6,5,6,22,7,9,6
5,9,12,7,10,6,20,0,6,8,5,6,6,8,10,8,9,14,9,7,9,8,8,5,10,6,8,6,8,6,8,6,6,9,5,9,7,6,9,6,13,7,7,8,7,12,20,7,6,7,9,7,7,6,5,5,7,7,5,8,14,9,6,7,7,9,6,10,6,7,6,6,8,6,9,6,9,8,6,12,8,8,7,8,6,6,5,12,7,8,6,6,9,10,9,7,6,5,9,10,9,6,7,5,20,10,6,7,10,6,6,9,11,12,8,6,6,7,7,5,7,6,14,6,10,13,6,6,7,6,7,14,10,8,10,6,9,13,6,7,8,5,7,66,10,6,13,7,6,16,5,6,9,6,7,9,6,6,5,5,9,7,8,5,9,7,6,7,6,6,14,10,6,6,11,9,13,10,9,6,6,14,12,6,8,9,7,6,8,5,10,8,13,7,9,6,6,6,7,6,5,7,7,9,7,6,7,8,7,10,11,9,12,6,6,6,9,6,8,9,9,10,12,7,7,8,11,12,8,9,5,7,6,14,9,14,6,9,6,7,8,8,10,26,16,10,5,10,16,7,7,6,16,7,6,6,7,5,9,6,14,8,9,7,6,6,6,5,6,10,8,8,13,7,7,8,6,8,8,9,7,6,13,10,9,6,6,10,9,9,5,9,5,6,9,10,9,7,8,11,9,9,11,9,10,6,8,6,9,7,7,7,64,9,6,13,6,6,9,5,7,8,6,5,9,6,8,8,6,8,7,5,12,9,6,5,6,8,7,6,10,6,6,9,9,7,7,7,6,7,5,14,7,6,6,12,6,10,6,7,5,6,9,6,11,8,6,9,8,6,7,12,6,6,9,7,6,5,13,9,7,12,9,6,6,8,14,6,7,13,6,6,8,5,9,5,10,6,6,7,5,7,5,13,6,7,8,7,6,6,6,10,6,5,6,10,6,7,12,9,18,8,6,10,7,5,7,5,6,6,10,9,5,7,14,5,8,5,6,7,10,18,9,6,6,5,7,5,12,10,20,47,7,6,12,5,6,6,10,9,9,7,6,6,6,7,6,5,8,5,9,6,6,6,6,7,9,5,13,9,6,7,5,5,6,8,11,9,8,9,8,6,5,8,8,9,6,10,5,9,5,7,11,5,12,6,5,5
8,6,6,9,16,6,8,6,0,10,13,6,12,6,6,7,16,9,6,10,12,7,6,6,4,6,10,6,6,7,6,7,6,6,6,8,5,6,7,5,6,7,6,6,8,6,8,5,13,6,7,8,6,5,7,7,5,7,8,7,5,8,12,10,6,5,7,9,7,6,10,7,6,14,8,7,6,9,9,6,8,8,9,13,6,6,6,6,9,6,9,6,6,7,10,10,13,9,12,6,6,9,10,16,9,5,6,9,6,16,8,9,6,6,7,10,6,7,6,9,10,10,6,8,13,8,9,19,10,7,6,10,6,7,5,6,6,11,10,9,7,9,9,6,5,11,5,6,9,6,6,9,6,9,8,12,6,10,8,10,11,10,9,9,8,5,9,10,10,8,7,9,6,7,7,6,9,5,7,10,12,10,9,6,6,9,10,7,8,5,6,6,6,7,16,9,6,6,12,9,5,6,7,12,10,6,7,6,6,16,9,6,6,5,10,7,11,6,7,6,16,9,11,6,7,6,8,8,10,6,8,8,7,10,9,10,9,6,8,6,6,6,9,5,6,6,6,6,6,7,5,6,12,9,12,7,6,12,10,11,5,9,8,10,12,6,10,9,6,5,5,7,11,8,6,7,6,8,7,6,7,6,5,10,6,6,5,6,5,6,16,7,7,10,8,9,8,8,7,9,8,9,5,8,8,6,6,16,16,11,9,10,6,13,10,8,6,10,5,6,9,9,7,9,11,6,6,7,7,8,10,9,10,5,26,9,7,6,8,6,9,13,6,6,11,5,6,7,13,21,11,9,10,10,6,13,10,6,13,8,6,8,6,7,5,6,10,11,6,9,10,10,5,16,14,6,6,5,11,6,7,12,9,13,9,7,10,7,9,5,7,29,6,10,6,8,6,7,6,9,6,5,9,6,8,12,6,5,6,10,6,9,6,10,6,9,5,6,8,6,10,7,11,11,8,9,11,9,6,6,9,7,16,5,6,10,7,6,6,18,9,5,16,9,6,6,9,11,7,5,9,5,6,6,10,11,10,7,6,5,11,6,12,7,6,7,16,8,7,7,6,6,8,6,8,5,6,7,5,9,13,6,5,9,11,5,16,7,12,6,10,16,11,7,6,11,6,6,5,8,10,7,9,16,10,16,11,8
7,10,12,6,12,7,13,8,10,0,5,9,13,6,6,7,5,6,6,8,13,10,11,5,5,7,12,16,8,6,6,5,8,5,6,6,8,9,8,7,10,11,10,11,6,5,6,15,14,19,6,6,7,6,7,5,9,6,15,9,9,8,6,8,13,6,7,10,7,5,7,11,6,10,11,7,6,6,16,6,16,9,15,6,16,8,6,10,7,8,6,6,10,6,6,9,6,5,10,11,5,10,9,6,9,6,9,9,14,8,8,11,6,9,6,10,9,7,11,7,6,6,10,8,6,8,9,8,6,7,6,8,12,6,6,6,7,12,6,6,9,10,8,8,6,12,7,7,6,10,11,12,6,16,8,8,6,7,6,12,10,7,11,8,10,10,7,8,6,6,6,9,6,13,8,8,5,5,9,10,7,7,11,6,8,11,10,12,5,5,11,11,6,6,6,9,16,6,8,9,11,7,7,13,6,10,8,11,5,12,6,9,9,6,19,5,10,7,10,13,10,6,9,18,8,6,6,16,5,6,13,15,6,7,9,5,7,7,6,10,6,7,12,6,6,10,9,6,9,15,8,7,7,6,10,7,9,9,7,6,9,10,9,7,13,6,10,5,16,6,5,12,11,7,7,15,6,6,9,6,6,7,9,13,6,6,6,10,8,6,8,12,6,6,5,9,10,10,15,5,8,6,5,8,6,6,8,5,10,8,9,6,8,20,9,5,6,6,7,8,17,12,9,12,19,6,6,9,5,6,19,5,16,9,6,6,12,5,9,14,6,7,6,7,6,7,9,15,5,15,9,8,22,7,16,20,9,11,6,12,7,7,12,7,9,5,11,10,6,10,7,13,9,9,9,14,6,8,12,11,11,12,11,5,9,6,7,9,9,7,7,6,6,12,7,10,9,15,12,6,6,8,7,10,6,8,6,6,5,19,6,5,19,9,15,12,6,7,16,11,8,6,6,5,8,6,5,9,5,7,12,6,8,8,6,5,6,10,6,10,7,12,5,11,9,9,9,8,9,6,9,6,18,6,8,5,10,6,5,16,9,6,7,10,7,8,19,6,12,9,7,9,14,6,8,7,6,8,7,11,5,8,18,6,8,5,11,6,9,5,9,9,10,10,10,19,5,6,11,10,12,8,6,8,8,9,19,6
